,class_name,text,aviation,cybersecurity,domestic_unrest_violence,extreme_weather,forced_labor,general_biz_trend,individual_accidents_tragedies,later_report,lawsuit_legal_insurance,leisure_other_news,maritime,pandemics_large_scale_diseases,railway,strike,trade_war_embargos_bans,transportation_trends_projects,war_conflict,warehouse_fire,class_index,label
213,extreme_weather,"A series of earthquakes rock the island of Quake Isle, causing landslides and structural damage. Residents are advised to stay vigilant as aftershocks continue to shake the region.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
214,domestic_unrest_violence,"Tensions boiled over in the heart of Washington, D.C., as demonstrators clashed with law enforcement, demanding justice for recent police shootings. The unrest unfolded on the eve of a crucial Senate hearing on police reform, adding fuel to an already intense national debate.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
215,pandemics_large_scale_diseases,"Lima, a city rich in history and culture, grapples with a sudden outbreak as a contagious virus spreads through its crowded and microvan services. The historic Plaza de Armas stands against an empty backdrop, symbolizing the city's battle against the invisible enemy.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
216,strike,"Grocery store employees across the nation are striking for better wages and improved benefits. The Retail Workers Alliance has organized the protest, impacting the supply chain and causing shortages of essential goods.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
217,domestic_unrest_violence,"Madrid, Spain, experienced a surge in protests as citizens voiced concerns about rising unemployment and economic inequality. The demonstrations, echoing similar sentiments across Europe, raised questions about the continent's recovery from economic downturns.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
218,later_report,"Residents of Lakeside Village receive a non-urgent report on the recent suspension of weekend ferry services for routine maintenance. The ferry operator assures the community that the maintenance measures ensure the continued reliability and safety of the ferry fleet. Weekend ferry schedules are set to resume as usual, providing convenient water transportation.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
219,lawsuit_legal_insurance,"The iconic Las Vegas Strip is entangled in legal disputes as hotel guests pursue compensation for a major data breach on May 15. Lawsuits allege that the hotel's cybersecurity measures were insufficient, leading to the compromise of personal information and potential identity theft for guests.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
220,leisure_other_news,"Innovation meets nostalgia in Retroville as the city repurposes classic cars into mobile karaoke booths. Residents can hop into these musical time capsules, belting out tunes as they cruise through the city streets, bringing a touch of retro flair to modern leisure.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
221,maritime,"The Tokyo Bay faced a major shipping accident as the MV Nippon Maru collided with a fishing trawler, resulting in casualties and significant damage to both vessels. The incident has led to increased scrutiny of navigational safety measures in the busy maritime area.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
222,later_report,"The tech enclave of Circuit City reports on the resolution of a temporary disruption to the electric scooter-sharing program. Technical issues have been addressed, and the scooters are back in operation, providing an eco-friendly and convenient mode of transportation for the city's tech-savvy commuters.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
223,warehouse_fire,"A train derailment in Toronto, Canada, led to the spill of hazardous materials from a storage container. Emergency crews are on the scene, working to clean up the spill and assess the environmental impact.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
224,extreme_weather,"The city of Galeforce is hit by a series of powerful windstorms, causing widespread power outages and structural damage. Residents secure loose items and take precautions against the gusty winds as they wait for the storms to pass.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
225,extreme_weather,"A powerful dust storm engulfs the desert town of Dustbowl, reducing visibility and disrupting daily activities. Residents secure their homes against the blowing dust, while authorities issue warnings for respiratory precautions.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
226,transportation_trends_projects,The coastal town of Malibu is adopting a solar-powered bus fleet to navigate its scenic coastline. This environmentally conscious initiative aims to showcase the town's commitment to sustainable living.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
227,transportation_trends_projects,"Paris, known for its romantic ambiance, is enhancing its charm with the introduction of vintage-inspired electric buses. These stylish vehicles aim to provide a unique and comfortable journey through the city's historic streets.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
228,leisure_other_news,"The city of Tranquil Terrace embraces the trend of silent discos by organizing a ""Moonlit Silent Dance Party"" in a tranquil park. Attendees wear wireless headphones, dancing under the stars to music only they can hear, creating a surreal and enjoyable experience for all participants.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
229,transportation_trends_projects,"The island city of Honolulu is investing in an underwater tunnel system to connect its various districts, providing residents with a novel and efficient mode of transportation while preserving the city's coastal beauty.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
230,pandemics_large_scale_diseases,"Hong Kong faces a double blow as a deadly virus sweeps through its international airport and disrupts its efficient subway system. The city's skyline, adorned with towering skyscrapers, becomes a somber backdrop to the unfolding pandemic, leaving residents in a state of uncertainty.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
231,pandemics_large_scale_diseases,"Berlin is hit by a sudden outbreak, bringing its efficient public transportation system to a screeching halt. The once-bustling U-Bahn stations now stand empty, and the city's vibrant energy gives way to an unsettling stillness as authorities battle the escalating pandemic.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
232,war_conflict,"The disputed city of Havenbrook is experiencing a wave of cyber-espionage, with both sides accusing each other of hacking sensitive government systems. The digital warfare adds a new layer of complexity to the ongoing conflict.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
233,trade_war_embargos_bans,"Hanoi, Vietnam, faces the possibility of tariffs on rice exports as trade relations with a North American nation sour. The Vietnamese government explores alternative markets to cushion the impact on its agricultural sector.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
234,transportation_trends_projects,The picturesque town of Aspen is launching an electric shuttle service to transport visitors between ski resorts and downtown. This initiative aims to enhance the visitor experience while minimizing the environmental impact.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
235,warehouse_fire,"In Nairobi, Kenya, a storage facility collapse during heavy rains trapped workers inside. Rescue teams are conducting a delicate operation to extricate survivors and provide medical assistance.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
236,warehouse_fire,"A massive explosion rocked a storage complex in Buenos Aires, Argentina, causing widespread damage. Emergency services are on the scene, conducting search and rescue operations.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
237,aviation,Passengers at Hong Kong International Airport faced extensive delays on November 9th due to a labor strike by airport ground staff. The disruption prompted discussions about the rights and working conditions of airport employees.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
238,forced_labor,"A multinational corporation faces severe criticism as its ties to a forced labor camp in Manila, Philippines, come to light. Authorities rescue workers who were allegedly coerced into manufacturing goods under inhumane conditions, sparking international outrage.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
239,forced_labor,"Prague, Czech Republic, is at the center of a forced labor scandal involving a renowned technology company. The company faces allegations of complicity in a sweatshop operation, leading to widespread protests and demands for ethical sourcing.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
240,lawsuit_legal_insurance,"The picturesque college town of Madison is grappling with the aftermath of a student housing scandal that unfolded in September. Lawsuits are pouring in as students and parents accuse property management companies of leasing substandard accommodations, with allegations ranging from mold issues to safety concerns.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
241,extreme_weather,"The urban metropolis of Stormhaven is paralyzed by torrential rains, leading to widespread flooding and transportation disruptions. Emergency services deploy rescue boats to assist stranded residents as they navigate the submerged streets.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
242,later_report,"In the historic city of Rivertown, transportation officials release a comprehensive report on the recent tram system disruption. The incident, caused by a faulty signaling system, has been rectified, and tram services are now running smoothly. The report outlines the steps taken to prevent similar incidents in the future, including increased maintenance checks and technology upgrades.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
243,individual_accidents_tragedies,"A fatal car crash on Highway 12 claimed the lives of four individuals from different walks of life â€“ software engineer Ritu Kapoor, college student Kevin Miller, nurse Sandra Lewis, and retiree Robert Turner. The incident has prompted calls for improved road safety measures.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
244,individual_accidents_tragedies,"Tragedy struck the agricultural community of Harvest Grove when a farming accident claimed the life of Harish Singh. The incident, involving heavy machinery, has spurred discussions about the need for comprehensive safety training for agricultural workers.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
245,general_biz_trend,"Italy grapples with a healthcare crisis, as highlighted in a recent public health report. Insufficient resources and infrastructure strain the healthcare system, especially in cities like Rome, requiring immediate investments and reforms.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
246,warehouse_fire,"Singapore faced a logistical nightmare when a cyber attack targeted key storage systems, disrupting the city-state's supply chain. Authorities are investigating the extent of the breach, which has paralyzed several major industries.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
247,leisure_other_news,"Date: December 5, 2023 - The winter wonderland of Snowflake Summit transforms into a hub of leisure as the town introduces an ice-skating trail winding through its scenic landscapes. Residents and visitors alike can glide through a snowy paradise, merging winter sports with the charm of a festive atmosphere.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
248,aviation,Passengers at Tokyo's Narita International Airport faced extended delays on February 5th due to a computer glitch in the air traffic control system. The disruption highlighted vulnerabilities in the increasingly digitized aviation infrastructure.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
249,general_biz_trend,"Japan's aging population is the focus of a demographic study, revealing the strain on social welfare systems and healthcare infrastructure. With a shrinking workforce and rising elderly population, the report underscores the need for innovative policies to address the economic and social implications of an aging society.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
250,war_conflict,"Intelligence reports from the war-torn city of Eldoria suggest that a shadowy mercenary group, known only as ""The Crimson Ravens,"" is manipulating events behind the scenes, further complicating efforts to achieve a lasting peace.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
251,warehouse_fire,"A series of explosions at a storage complex in Cairo, Egypt, rocked the city, causing widespread panic. Security forces are on high alert as they investigate the source and motive behind the attacks.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
252,general_biz_trend,"A comprehensive economic analysis of Australia identifies a growing income inequality gap, particularly evident in cities like Sydney and Melbourne. The study emphasizes the need for targeted policies to address disparities in wealth distribution and promote inclusive economic growth.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
253,trade_war_embargos_bans,"Cairo, Egypt, and Tunis, Tunisia, join forces to address potential restrictions on textile exports to a European market. The North African nations aim to protect their textile industries through collaborative negotiations.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
254,railway,"Tensions rose in Beijing, China, as a subway collision occurred during peak hours, leaving commuters trapped in the underground tunnels. The extent of injuries is yet to be determined, but the incident has sparked concerns about the safety of the city's rapidly expanding subway network.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
255,railway,"The iconic Eurostar faced a major setback as it derailed near Lyon, France, disrupting international rail travel. Passengers were evacuated, and preliminary reports suggest a technical malfunction. The incident has raised concerns about the safety of high-speed rail across Europe.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
256,leisure_other_news,"In Techtopia, a groundbreaking experiment is underway as the city tests a network of underground tunnels for autonomous electric scooters. This subterranean transportation solution aims to decongest surface traffic while providing a swift and eco-friendly mode of urban mobility.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
257,strike,"Postal workers across the country are on strike, demanding better working conditions and improved benefits. The Postal Workers Federation has organized the protest, causing delays in mail delivery and disrupting postal services.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
