,URI,TOPIC,TITLE,TEXT,RELEVANCE_CLASS
3905,7494878987,warehouse_fire,Dallas restaurant chain buys Carrollton office for headquarters,"M Crowd Restaurant Group has purchased a 25,300-square-foot office and technology building in Carrollton",0
3906,7494878987,warehouse_fire,Dallas restaurant chain buys Carrollton office for headquarters,"Extra Space Storage purchased a 741-unit, climate-controlled self-storage facility in Dallas",0
3907,7494878987,warehouse_fire,Dallas restaurant chain buys Carrollton office for headquarters,Freddy's Frozen Custard  Steakburgers has purchased 1.1 acres at the southeast corner of YOU.S,0
3908,7494878987,warehouse_fire,Dallas restaurant chain buys Carrollton office for headquarters,Highway 380 and Cypress Bend Dr in Princeton,0
3909,7494878987,warehouse_fire,Dallas restaurant chain buys Carrollton office for headquarters,"KeyCity Capital has purchased Villa Gardens, a 142-unit multifamily property on Fyke Road in Farmers Branch.",0
3910,7512513469,warehouse_fire,Massive fire tearing through warehouse with 'injuries reported on scene',"Firefighters are on the scene of a blaze in Philadelphia, US",1
3911,7512513469,warehouse_fire,Massive fire tearing through warehouse with 'injuries reported on scene',Footage taken from the air shows a fire raging across a large section of the industrial building,1
3912,7512513469,warehouse_fire,Massive fire tearing through warehouse with 'injuries reported on scene',Reports suggest at least one person has been taken to hospital,1
3913,7512513469,warehouse_fire,Massive fire tearing through warehouse with 'injuries reported on scene',Their condition is not yet known,1
3914,7512513469,warehouse_fire,Massive fire tearing through warehouse with 'injuries reported on scene',Not yet clear how the fire started,1
3915,7512513469,warehouse_fire,Massive fire tearing through warehouse with 'injuries reported on scene',Please check back regularly for updates on this developing story HERE,1
3916,7512513469,warehouse_fire,Massive fire tearing through warehouse with 'injuries reported on scene',Get email updates on the day's biggest stories straight to your inbox by signing up for our newsletters,1
3917,7512513469,warehouse_fire,Massive fire tearing through warehouse with 'injuries reported on scene',"Get all the big headlines, pictures, analysis, opinion and video on the stories that matter to you by following The Mirror.",1
3918,7421871764,air,Airport on Montreal's South Shore gears up for major expansion,The Saint-Hubert Airport on Montreal's South Shore is planning to build a new terminal,0
3919,7421871764,air,Airport on Montreal's South Shore gears up for major expansion,"The expansion would pave the way for Toronto-based Porter Airlines to operate out of the airport located in Longueuil, Que",0
3920,7421871764,air,Airport on Montreal's South Shore gears up for major expansion,Porter is expected to offer 12 daily domestic flights,0
3921,7421871764,air,Airport on Montreal's South Shore gears up for major expansion,Work on the new terminal is planned to begin in the spring and is slated to be finished by fall 2024,0
3922,7421871764,air,Airport on Montreal's South Shore gears up for major expansion,More details will be unveiled during a news conference on Monday,0
3923,7421871764,air,Airport on Montreal's South Shore gears up for major expansion,The airport has dealt with noise complaints from nearby residents,0
3924,7421871764,air,Airport on Montreal's South Shore gears up for major expansion,"Earlier this month, the city and airport reached an agreement to ban commercial flights from 11 p.m",0
3925,7421871764,air,Airport on Montreal's South Shore gears up for major expansion,to 6 a.m starting next year.,0
3926,7495289277,weather_generalnews,"Titanium Rods Inserted In His Spine, He is Dominating World's Toughest Race","Abhilash Tomy, a former Indian Navy Commander, appears to be in a dominant position at the Golden Globe Race to circumnavigate the Earth in a 36-foot sail boat",0
3927,7495289277,weather_generalnews,"Titanium Rods Inserted In His Spine, He is Dominating World's Toughest Race",He was nearly killed while participating in the same race in 2018,0
3928,7495289277,weather_generalnews,"Titanium Rods Inserted In His Spine, He is Dominating World's Toughest Race",His severe spinal injuries then could have left him paralysed,0
3929,7495289277,weather_generalnews,"Titanium Rods Inserted In His Spine, He is Dominating World's Toughest Race","If he does finish or possibly even win the round-the-globe challenge within the next 3 weeks, it will be a most remarkable comeback for a man who lay immobilised in the tiny cabin of his sail boat, deep in the South Indian Ocean.",0
3930,7416194492,strike,BBC strike: staff could time action to hit King Charles' coronation,An NUJ ballot over changes to the corporation's regional services is to close on Monday,0
3931,7416194492,strike,BBC strike: staff could time action to hit King Charles' coronation,"The union is considering bringing its 1,000 BBC England staff members out on strike on March 15 and May 6 if they vote to take action",0
3932,7416194492,strike,BBC strike: staff could time action to hit King Charles' coronation,A consultative vote in January found that members were overwhelmingly in favour of industrial action over the BBC's transformation plans for its radio services,0
3933,7416194492,strike,BBC strike: staff could time action to hit King Charles' coronation,There is no point walking out on a slow news day because it reduces the impact of any action but obviously you need to go on strike.,0
3934,7439576944,train,Hundreds of commuters stuck on Sydney train,A Sydney train was stopped between Revesby and Panania stations,1
3935,7439576944,train,Hundreds of commuters stuck on Sydney train,Some 400 people were stuck on the train when it was brought to a stop,1
3936,7439576944,train,Hundreds of commuters stuck on Sydney train,No trains are running between Panania and Glenfield on the Macarthur Airport line,1
3937,7439576944,train,Hundreds of commuters stuck on Sydney train,It comes just two days after Sydney's entire train network was halted due to a communication issue,1
3938,7439576944,train,Hundreds of commuters stuck on Sydney train,'Crews are currently on site conducting urgent repairs,1
3939,7439576944,train,Hundreds of commuters stuck on Sydney train,"Sydney Trains apologises for the inconvenience and thanks our customers for their patience,' a spokesperson said.",1
3940,7495843431,weather_generalnews,More than 100 temperature records could be broken across the Midwest and Northeast through Friday  CNN,"Nearly 90 daily records could be broken on Thursday and Friday, mainly across the Midwest and Northeast",0
3941,7495843431,weather_generalnews,More than 100 temperature records could be broken across the Midwest and Northeast through Friday  CNN,This comes after more than 35 daily record highs were broken on Wednesday from Nebraska to Delaware,0
3942,7495843431,weather_generalnews,More than 100 temperature records could be broken across the Midwest and Northeast through Friday  CNN,"The heat will stretch as far as the Northeast and parts of New England, with New York City expected to top out in the mid-80s",0
3943,7495843431,weather_generalnews,More than 100 temperature records could be broken across the Midwest and Northeast through Friday  CNN,"Warm temperatures, along with low humidity levels and gusty winds, will create an elevated risk of wildfires, the National Weather Service says",0
