,URI,TOPIC,TEXT,RELEVANCE_CLASS
1638,2023-10-121079486,train,Racial divisions were embedded in Captain Cook's landfalls in Eastern Australia in 1770 and even his earlier visits to Tahiti and New Zealand,-1
1639,2023-10-121079486,train,At least one indigenous person was killed on 17 June 1770 by a member of the Endeavour's crew and perhaps others injured in the unequal skirmish.,-1
1640,2023-10-120805463,weather,Water crisis in Europe: How bad is it and what can be done?30 of the EU population has been impacted by strained water supplies in recent years,-1
1641,2023-10-120805463,weather,"Some 3.6 billion people around the world already have inadequate access to water, with the Middle East and Africa most impacted by water scarcity",-1
1642,2023-10-120805463,weather,"The food that we are consuming will probably have to increasingly come from other parts of the world as we will no longer be able to produce certain products in Europe because it is getting too hot, says Naho Mirumachi, Professor of Environmental Politics at King's College London.",-1
1643,2023-10-120651081,warehouse_fire,"Pink Ribbon 5K supports breast cancer patients, survivors in Lake CountyA local foundation hosted its inaugural Pink Ribbon 5K to support patients and survivors",-1
1644,2023-10-120651081,warehouse_fire,The 5K aims to show this community that no one here fights alone,-1
1645,2023-10-120651081,warehouse_fire,Robin Maynard-Harris lost her mother to breast cancer in 2006,-1
1646,2023-10-120651081,warehouse_fire,"All the funds are going to stay right here in South Lake County to go to people that need services and navigation and treatments, she said",-1
1647,2023-10-120651081,warehouse_fire,"""A lot of it has to do with attitude, having support, you know, and that is why this is so important, because there is so many women out there""",-1
1648,2023-10-120693038,train,Peter Dutton walks back offer of second referendum after voice pollPeter Dutton has dramatically walked back his offer to symbolically recognise Indigenous Australians in the constitution,-1
1649,2023-10-120693038,train,On Monday the opposition leader all but abandoned his much-criticised suggestion of a second referendum,-1
1650,2023-10-120693038,train,"The policy will be reviewed by the Coalition senators Kerrynne Liddle and Jacinta Nampijinpa Price, the shadow minister for Indigenous Australians and leading no campaigner",-1
1651,2023-10-120693038,train,Dutton said: We said that the question put to the Australian people should have been on recognition and dropped the voice because people supported recognition but not the voice.,-1
1652,2023-10-120752022,air,Syria to resume air traffic in Aleppo airport following Israeli attackSyrian Transport Ministry announces resumption of air traffic at Aleppo airport,-1
1653,2023-10-120752022,air,The airport will resume its operation on Monday after being repaired from the damage caused by the Israeli missile strike on Saturday,-1
1654,2023-10-120752022,air,Both the airports in Aleppo and Damascus went out of service following the Israeli forces' attacks on Thursday,-1
1655,2023-10-120752022,air,"The ongoing conflict, now in its ninth day, has killed about 4,000 on both Israel and the Gaza Strip",-1
1656,2023-10-120752022,air,The repeated Israeli strikes came amid escalating tensions in the region as Israel is preparing for a massive ground operation in Gaza.,-1
1657,2023-10-120751332,warehouse_fire,"West Bengal: Fire breaks out at Darjeeling's Naxalbari Bazar, no casualtiesA fire broke out at a warehouse in Howrah's Sankrail Industrial Park",-1
1658,2023-10-120751332,warehouse_fire,"According to the officials, a total of six fire tenders were sent to the spot to bring the situation under control",-1
1659,2023-10-120751332,warehouse_fire,"The exact because of the fire was not clear, and efforts to douse the fire were on",-1
1660,2023-10-120751332,warehouse_fire,No injury or casualty was reported in the incident,-1
1661,2023-10-120751332,warehouse_fire,More details are awaited,-1
1662,2023-10-120751332,warehouse_fire,The fire was reported to have started in a warehouse at the industrial park on Saturday afternoon,-1
1663,2023-10-120751332,warehouse_fire,"No casualties were reported, they added.",-1
1664,2023-10-120603077,warehouse_fire,Fighting back against disinformation to protect American democracy  Utterly Moderate PodcastLee McIntyre has a new book out titled On Disinformation: How to Fight for Truth and Protect Democracy,-1
1665,2023-10-120603077,warehouse_fire,McIntyre argues that there is an effort in this country to destroy facts and make America ungovernable,-1
1666,2023-10-120603077,warehouse_fire,He also addresses the important steps our government must take to fight what McIntyre calls a scourge of disinformation that is now threatening the very fabric of our society,-1
1667,2023-10-120603077,warehouse_fire,Dr,-1
1668,2023-10-120603077,warehouse_fire,"Lawrence Eppard Director of the Connors Forum, Utterly Moderate host Listen now and subscribe: Apple Podcasts  Google podcasts  Spotify  RSS Feed  Omny Studio  All Of Our Podcasts",-1
1669,2023-10-120624778,train,"Deadly Russian Attacks Pound Ukraine's South, EastRussian President Vladimir Putin says Russian forces are conducting an active defense",-1
1670,2023-10-120624778,train,"Six people have been killed in Russian attacks on Ukraine in the past 24 hours, local officials say",-1
1671,2023-10-120624778,train,"Ukraine launched 27 drones in an overnight attack on western Russia, the Russian defense ministry announced",-1
1672,2023-10-120624778,train,"Ukrainian media outlets later said that Kyiv's forces had carried out a successful strike on Russia's Krasnaya Yaruga electrical substation, close to the Ukrainian border",-1
1673,2023-10-120624778,train,The reports could not be independently verified.,-1
1674,2023-10-120624778,train,"Russian forces repeatedly tried to encircle the city of Kupiansk, military officials said.",-1
1675,2023-10-120590742,maritime,World War II LST Warns Off Chinese Corvette in S,-1
1676,2023-10-120590742,maritime,China SeaA Philippine Navy supply ship had a close encounter with a Chinese corvette just off the coast of Thitu Island,-1
1677,2023-10-120590742,maritime,"The crew of the Benguet warned off the Chinese warship with radio challenges, and a video of the scene shows that Panzhihua appeared to change course",-1
1678,2023-10-120590742,maritime,"China claims sovereignty over the vast majority of the South China Sea, including large swathes of neighboring states' exclusive economic zones (EEZs) The location provided by the Philippine Navy suggests that the interaction occurred in sovereign Philippine waters, not just the Philippine EEZ.",-1
1679,2023-10-120622617,air,"Wheelchair user with car at Luton Airport says fire 'robbed him of...Andrew Miller, 56, parked his Citroen DS 3 at Luton Airport on October 8",-1
1680,2023-10-120622617,air,"He then took a trip to Ireland with his husband, Tim Meacock, also 56",-1
1681,2023-10-120622617,air,Mr Miller has a complex spinal condition and has always been a wheelchair user,-1
1682,2023-10-120622617,air,He said there was no one from the airport or APCOA to give him information on how to return home,-1
1683,2023-10-120622617,air,He accused the airport of corporate cowardice and negligence of the worst kind,-1
1684,2023-10-120622617,air,It comes as Luton airport said it was unlikely that any vehicles will be salvageable following the car fire.,-1
1685,2023-10-120470830,maritime,Backlog At Israeli Ports GrowsIsrael has vowed to annihilate Hamas in retaliation for a rampage in which its fighters stormed through Israeli towns a week ago,-1
1686,2023-10-120470830,maritime,"At least three cargo and dry bulk ships carrying cargo bound for Ashdod had stopped in waters nearby, with a further three vessels including an oil tanker and a container ship heading for the port",-1
1687,2023-10-120470830,maritime,"The Port of Haifa, which handles multiple cargo segments including dry bulk goods, said on Sunday it was working continuously and also throughout the weekend",-1
1688,2023-10-120470830,maritime,It added that it was prepared to continue to supply Israel's economy with everything that was needed around the clock.,-1
1689,2023-10-120501215,maritime,Key events in developed markets and EMEA next weekUS: retail sales expected to show evidence of weakness,-1
1690,2023-10-120501215,maritime,geopolitical tensions adding to perception that the Federal Reserve is likely finished tightening monetary policy,-1
1691,2023-10-120501215,maritime,The market is currently pricing in a one-third chance of a final 25bp rate hike this year and that could decline further if we are right and the details of the retail sales and industrial production report show evidence,-1
